1,10,20,10,20,1
4,20,20,13,50,1,332.0640926361084,19
4,20,20,13,50,1,342.5562536716461,20
4,20,20,13,50,1,352.7164099216461,21
4,20,20,13,50,1,361.84455013275146,22
4,20,20,13,50,1,372.3392114639282,23
4,20,20,13,50,1,382.7728717327118,24
4,20,20,13,50,1,392.6915240287781,25
4,20,20,13,50,1,401.9996671676636,26
4,20,20,13,50,1,412.23182439804077,27
4,20,20,13,50,1,422.48398208618164,28
4,20,20,13,50,1,432.07762932777405,29
4,20,20,13,50,1,442.03128242492676,30
4,20,20,13,50,1,452.64344549179077,31
4,20,20,13,50,1,462.9591040611267,32
4,20,20,13,50,1,472.2177402973175,33
4,20,20,13,50,1,482.8809013366699,34
4,20,20,13,50,1,491.9105200767517,35
4,20,20,13,50,1,501.8591728210449,36
4,20,20,13,50,1,511.8478262424469,37
4,20,20,13,50,1,521.8499798774719,38
4,20,20,13,50,1,531.6936314105988,39
4,20,20,13,50,1,541.8097867965698,40
4,20,20,13,50,1,552.1334452629089,41
4,20,20,13,50,1,562.4356036186218,42
4,20,20,13,50,1,572.2952551841736,43
4,20,20,13,50,1,582.9884195327759,44
4,20,20,13,50,1,592.787070274353,45
4,20,20,13,50,1,602.159214258194,46
4,20,20,13,50,1,612.2778694629669,47
4,20,20,13,50,1,622.3525252342224,48
4,20,20,13,50,1,632.492181301117,49
4,20,20,13,50,1,642.6318371295929,50
4,20,20,13,50,1,652.686491727829,51
4,20,20,13,50,1,662.3636403083801,52
4,20,20,13,50,1,672.5682969093323,53
4,20,20,13,50,1,682.1919448375702,54
4,20,20,13,50,1,692.3266007900238,55
4,20,20,13,50,1,702.6437592506409,56
4,20,20,13,50,1,712.7479145526886,57
4,20,20,13,50,1,722.2015597820282,58
4,20,20,13,50,1,732.1272125244141,59
4,20,20,13,50,1,742.5943734645844,60
4,20,20,13,50,1,751.9960181713104,61
4,20,20,13,50,1,762.0846729278564,62
4,20,20,13,50,1,772.4668326377869,63
4,20,20,13,50,1,782.4484827518463,64
4,20,20,13,50,1,792.8891272544861,65
4,20,20,13,50,1,802.3502724170685,66
4,20,20,13,50,1,812.752432346344,67
4,20,20,13,50,1,822.7470860481262,68
4,20,20,13,50,1,832.5967373847961,69
4,20,20,13,50,1,842.3763875961304,70
4,20,20,13,50,1,852.6825461387634,71
4,20,20,13,50,1,862.6346991062164,72
4,20,20,13,50,1,872.3778488636017,73
4,20,20,13,50,1,882.2925012111664,74
4,20,20,13,50,1,892.2261536121368,75
4,20,20,13,50,1,902.6368138790131,76
4,20,20,13,50,1,912.177960395813,77
4,20,20,13,50,1,922.6951220035553,78
4,20,20,13,50,1,932.5297729969025,79
4,20,20,13,50,1,942.3959248065948,80
4,20,20,13,50,1,952.4405791759491,81
4,20,20,13,50,1,962.38423204422,82
4,20,20,13,50,1,972.4013857841492,83
4,20,20,13,50,1,981.8715312480927,84
4,20,20,13,50,1,992.2661910057068,85
4,20,20,13,50,1,1002.3933465480804,86
4,20,20,13,50,1,1012.4895017147064,87
4,20,20,13,50,1,1022.1151497364044,88
4,20,20,13,50,1,1032.198804616928,89
4,20,20,13,50,1,1042.6259648799896,90
4,20,20,13,50,1,1052.8006212711334,91
4,20,20,13,50,1,1062.2917671203613,92
4,20,20,13,50,1,1072.286414384842,93
4,20,20,13,50,1,1082.023561000824,94
4,20,20,13,50,1,1092.3757064342499,95
4,20,20,13,50,1,1102.6178636550903,96
4,20,20,13,50,1,1112.5015156269073,97
4,20,20,13,50,1,1122.5826704502106,98
4,20,20,13,50,1,1132.2558190822601,99
4,20,20,13,50,1,1142.571477651596,100
4,20,20,13,50,1,1152.3186275959015,101
4,20,20,13,50,1,1162.6847870349884,102
4,20,20,13,50,1,1172.3909361362457,103
4,20,20,13,50,1,1182.499091386795,104
4,20,20,13,50,1,1192.796249628067,105
4,20,20,13,50,1,1202.4798984527588,106
4,20,20,13,50,1,1211.9505441188812,107
4,20,20,13,50,1,1222.7267098426819,108
4,20,20,13,50,1,1232.3063569068909,109
4,20,20,13,50,1,1242.194009065628,110
4,20,20,13,50,1,1252.4561667442322,111
4,20,20,13,50,1,1262.7158243656158,112
4,20,20,13,50,1,1272.8744804859161,113
4,20,20,13,50,1,1282.3941266536713,114
4,20,20,13,50,1,1292.6912848949432,115
4,20,20,13,50,1,1302.1934311389923,116
4,20,20,13,50,1,1312.5420899391174,117
4,20,20,13,50,1,1322.105237007141,118
4,20,20,13,50,1,1332.7714009284973,119
4,20,20,13,50,1,1342.1035442352295,120
4,20,20,13,50,1,1352.2397000789642,121
4,20,20,13,50,1,1361.991849899292,122
4,20,20,13,50,1,1372.839016675949,123
4,20,20,13,50,1,1382.288658618927,124
4,20,20,13,50,1,1392.365793466568,125
1,10,20,10,20,1
1,10,20,10,20,1,2.3675363063812256,1
1,10,20,10,20,1,12.15118670463562,2
1,10,20,10,20,1,22.115339756011963,3
2,10,80,11,30,1
2,10,80,11,30,1,32.16149425506592,1
3,20,80,12,40,1
3,20,80,12,40,1,41.69014072418213,1
4,20,20,13,50,1
4,20,20,13,50,1,51.62479329109192,1
4,20,20,13,50,1,62.00845289230347,2
4,20,20,13,50,1,72.39961266517639,3
4,20,20,13,50,1,81.75575661659241,4
4,20,20,13,50,1,91.67190885543823,5
4,20,20,13,50,1,101.96656680107117,6
4,20,20,13,50,1,111.94772052764893,7
4,20,20,13,50,1,121.72787117958069,8
1,10,20,10,20,1
1,10,20,10,20,1,2.0535316467285156,1
1,10,20,10,20,1,12.40069055557251,2
1,10,20,10,20,1,22.211341381072998,3
2,10,80,11,30,1
2,10,80,11,30,1,32.123493671417236,1
3,20,80,12,40,1
3,20,80,12,40,1,41.873143672943115,1
4,20,20,13,50,1
4,20,20,13,50,1,51.831796407699585,1
4,20,20,13,50,1,61.66644763946533,2
4,20,20,13,50,1,71.70860195159912,3
4,20,20,13,50,1,82.21125435829163,4
4,20,20,13,50,1,91.89890313148499,5
4,20,20,13,50,1,101.65505337715149,6
4,20,20,13,50,1,112.23471570014954,7
4,20,20,13,50,1,121.8428635597229,8
4,20,20,13,50,1,132.26301980018616,9
4,20,20,13,50,1,141.67166090011597,10
4,20,20,13,50,1,151.73081517219543,11
4,20,20,13,50,1,162.28547072410583,12
4,20,20,13,50,1,285.29934334754944,13
4,20,20,13,50,1,286.04636549949646,14
4,20,20,13,50,1,295.8379256725311,15
4,20,20,13,50,1,305.8304970264435,16
4,20,20,13,50,1,315.9070734977722,17
4,20,20,13,50,1,325.87264370918274,18
4,20,20,13,50,1,336.0702266693115,19
4,20,20,13,50,1,345.8697872161865,20
4,20,20,13,50,1,355.9273626804352,21
4,20,20,13,50,1,367.34201550483704,22
4,20,20,13,50,1,376.6655488014221,23
4,20,20,13,50,1,386.0580859184265,24
4,20,20,13,50,1,395.96561074256897,25
4,20,20,13,50,1,405.89517879486084,26
4,20,20,13,50,1,417.2058255672455,27
4,20,20,13,50,1,426.00932908058167,28
1,10,20,10,20,1
1,10,20,10,20,1,1.564089298248291,1
1,10,20,10,20,1,11.604621171951294,2
1,10,20,10,20,1,21.651182413101196,3
2,10,80,11,30,1
2,10,80,11,30,1,31.600751638412476,1
3,20,80,12,40,1
3,20,80,12,40,1,41.5683217048645,1
4,20,20,13,50,1
4,20,20,13,50,1,51.580894470214844,1
4,20,20,13,50,1,61.59746742248535,2
4,20,20,13,50,1,71.57799196243286,3
4,20,20,13,50,1,81.5625627040863,4
4,20,20,13,50,1,91.60513734817505,5
1,10,20,10,20,1
1,10,20,10,20,1,1.6010916233062744,1
1,10,20,10,20,1,11.52765941619873,2
1,10,20,10,20,1,21.581234455108643,3
2,10,80,11,30,1
2,10,80,11,30,1,31.58480668067932,1
3,20,80,12,40,1
3,20,80,12,40,1,41.59437894821167,1
4,20,20,13,50,1
4,20,20,13,50,1,51.588950872421265,1
4,20,20,13,50,1,61.60552382469177,2
4,20,20,13,50,1,71.5830945968628,3
4,20,20,13,50,1,81.6016674041748,4
4,20,20,13,50,1,91.74424767494202,5
4,20,20,13,50,1,101.60881185531616,6
4,20,20,13,50,1,111.59338283538818,7
4,20,20,13,50,1,121.58595442771912,8
4,20,20,13,50,1,131.61752796173096,9
4,20,20,13,50,1,141.5960988998413,10
4,20,20,13,50,1,151.60067129135132,11
4,20,20,13,50,1,161.6332449913025,12
4,20,20,13,50,1,171.58981442451477,13
4,20,20,13,50,1,181.7573959827423,14
4,20,20,13,50,1,191.60393524169922,15
4,20,20,13,50,1,201.6684935092926,16
1,10,20,10,20,1
1,10,20,10,20,1,1.5890908241271973,1
1,10,20,10,20,1,11.62966537475586,2
1,10,20,10,20,1,21.588234663009644,3
2,10,80,11,30,1
2,10,80,11,30,1,31.619808435440063,1
3,20,80,12,40,1
3,20,80,12,40,1,41.584378719329834,1
4,20,20,13,50,1
4,20,20,13,50,1,51.55594873428345,1
4,20,20,13,50,1,61.538519859313965,2
4,20,20,13,50,1,71.57709407806396,3
4,20,20,13,50,1,81.59166693687439,4
4,20,20,13,50,1,91.54523611068726,5
4,20,20,13,50,1,101.5698094367981,6
4,20,20,13,50,1,111.5743818283081,7
4,20,20,13,50,1,121.5629529953003,8
4,20,20,13,50,1,131.54952430725098,9
4,20,20,13,50,1,141.58209800720215,10
4,20,20,13,50,1,151.54865193367004,11
4,20,20,13,50,1,161.57022523880005,12
4,20,20,13,50,1,171.58176636695862,13
4,20,20,13,50,1,181.5683376789093,14
4,20,20,13,50,1,191.57490992546082,15
4,20,20,13,50,1,201.59248304367065,16
4,20,20,13,50,1,211.6030557155609,17
4,20,20,13,50,1,221.55862498283386,18
4,20,20,13,50,1,231.6051995754242,19
4,20,20,13,50,1,241.59877109527588,20
4,20,20,13,50,1,251.58234238624573,21
4,20,20,13,50,1,261.59891533851624,22
4,20,20,13,50,1,271.5844864845276,23
4,20,20,13,50,1,281.5780580043793,24
4,20,20,13,50,1,291.6026313304901,25
4,20,20,13,50,1,301.5992031097412,26
4,20,20,13,50,1,311.5977747440338,27
4,20,20,13,50,1,321.32733130455017,28
4,20,20,13,50,1,331.61491990089417,29
4,20,20,13,50,1,341.7094974517822,30
4,20,20,13,50,1,351.6010630130768,31
4,20,20,13,50,1,361.750643491745,32
4,20,20,13,50,1,371.5682051181793,33
4,20,20,13,50,1,381.6087791919708,34
4,20,20,13,50,1,391.6713547706604,35
4,20,20,13,50,1,401.5939223766327,36
4,20,20,13,50,1,411.5964946746826,37
4,20,20,13,50,1,421.6860716342926,38
4,20,20,13,50,1,431.65964221954346,39
4,20,20,13,50,1,441.57420921325684,40
4,20,20,13,50,1,451.57776403427124,41
4,20,20,13,50,1,461.62133860588074,42
1,10,20,10,20,1
1,10,20,10,20,1,1.4600021839141846,1
1,10,20,10,20,1,11.462016344070435,2
1,10,20,10,20,1,21.465030431747437,3
2,10,80,11,30,1
2,10,80,11,30,1,31.45804452896118,1
3,20,80,12,40,1
3,20,80,12,40,1,41.52905893325806,1
4,20,20,13,50,1
4,20,20,13,50,1,51.44207262992859,1
4,20,20,13,50,1,61.56508708000183,2
4,20,20,13,50,1,71.43410181999207,3
4,20,20,13,50,1,81.46611618995667,4
4,20,20,13,50,1,91.47813010215759,5
4,20,20,13,50,1,101.46114444732666,6
4,20,20,13,50,1,111.4431586265564,7
4,20,20,13,50,1,121.45517253875732,8
4,20,20,13,50,1,131.36718678474426,9
4,20,20,13,50,1,150.2412133216858,10
4,20,20,13,50,1,151.56121492385864,11
4,20,20,13,50,1,166.05323553085327,12
4,20,20,13,50,1,177.05625081062317,13
4,20,20,13,50,1,181.61725759506226,14
4,20,20,13,50,1,191.5002715587616,15
4,20,20,13,50,1,201.4922857284546,16
4,20,20,13,50,1,211.48529982566833,17
4,20,20,13,50,1,221.48931407928467,18
4,20,20,13,50,1,231.48132824897766,19
4,20,20,13,50,1,241.48334217071533,20
4,20,20,13,50,1,251.4263563156128,21
4,20,20,13,50,1,261.47937059402466,22
4,20,20,13,50,1,271.3123846054077,23
4,20,20,13,50,1,281.6005644798279,24
4,20,20,13,50,1,291.49665236473083,25
1,10,20,10,20,1
1,10,20,10,20,1,1.4120111465454102,1
1,10,20,10,20,1,11.400079727172852,2
1,10,20,10,20,1,21.438142776489258,3
2,10,80,11,30,1
2,10,80,11,30,1,31.416213989257812,1
3,20,80,12,40,1
3,20,80,12,40,1,41.45328211784363,1
4,20,20,13,50,1
4,20,20,13,50,1,51.711352586746216,1
4,20,20,13,50,1,61.448453187942505,2
4,20,20,13,50,1,71.46551895141602,3
4,20,20,13,50,1,81.47359037399292,4
4,20,20,13,50,1,91.47965931892395,5
4,20,20,13,50,1,101.49072742462158,6
4,20,20,13,50,1,111.50579476356506,7
4,20,20,13,50,1,121.50286173820496,8
4,20,20,13,50,1,131.4909324645996,9
4,20,20,13,50,1,141.50799989700317,10
4,20,20,13,50,1,151.53507089614868,11
4,20,20,13,50,1,161.53413820266724,12
4,20,20,13,50,1,171.55120611190796,13
4,20,20,13,50,1,181.51927065849304,14
4,20,20,13,50,1,191.55634212493896,15
4,20,20,13,50,1,201.5734100341797,16
4,20,20,13,50,1,211.56148076057434,17
4,20,20,13,50,1,221.57854771614075,18
4,20,20,13,50,1,231.56461000442505,19
4,20,20,13,50,1,241.57467818260193,20
4,20,20,13,50,1,251.57074999809265,21
4,20,20,13,50,1,261.55881690979004,22
4,20,20,13,50,1,271.54488945007324,23
4,20,20,13,50,1,281.5529611110687,24
4,20,20,13,50,1,291.5310289859772,25
4,20,20,13,50,1,301.57009387016296,26
4,20,20,13,50,1,311.60416054725647,27
4,20,20,13,50,1,321.5512318611145,28
4,20,20,13,50,1,331.57930159568787,29
4,20,20,13,50,1,341.6253674030304,30
4,20,20,13,50,1,351.57343077659607,31
4,20,20,13,50,1,361.57150173187256,32
4,20,20,13,50,1,371.5995707511902,33
4,20,20,13,50,1,381.8566451072693,34
4,20,20,13,50,1,391.8892068862915,35
4,20,20,13,50,1,401.9252359867096,36
4,20,20,13,50,1,411.75376415252686,37
4,20,20,13,50,1,422.1747930049896,38
4,20,20,13,50,1,432.17282152175903,39
4,20,20,13,50,1,441.8988480567932,40
4,20,20,13,50,1,451.7413775920868,41
4,20,20,13,50,1,461.8264060020447,42
4,20,20,13,50,1,471.94993472099304,43
4,20,20,13,50,1,481.9349627494812,44
4,20,20,13,50,1,491.7134907245636,45
4,20,20,13,50,1,502.0930206775665,46
4,20,20,13,50,1,512.1730496883392,47
4,20,20,13,50,1,522.0415778160095,48
4,20,20,13,50,1,531.8191070556641,49
4,20,20,13,50,1,542.0091376304626,50
4,20,20,13,50,1,552.0866661071777,51
4,20,20,13,50,1,562.2466950416565,52
4,20,20,13,50,1,572.0767214298248,53
4,20,20,13,50,1,581.7737510204315,54
4,20,20,13,50,1,591.7212772369385,55
4,20,20,13,50,1,601.738805770874,56
4,20,20,13,50,1,611.7588336467743,57
4,20,20,13,50,1,621.7563607692719,58
4,20,20,13,50,1,631.7463891506195,59
4,20,20,13,50,1,641.7464175224304,60
4,20,20,13,50,1,652.3864467144012,61
4,20,20,13,50,1,662.1639740467072,62
4,20,20,13,50,1,672.001002073288,63
4,20,20,13,50,1,682.4410321712494,64
4,20,20,13,50,1,691.8885586261749,65
4,20,20,13,50,1,701.9160866737366,66
4,20,20,13,50,1,711.926114320755,67
4,20,20,13,50,1,721.9461417198181,68
4,20,20,13,50,1,732.1176710128784,69
4,20,20,13,50,1,742.0711991786957,70
4,20,20,13,50,1,752.2802278995514,71
4,20,20,13,50,1,761.850254535675,72
4,20,20,13,50,1,771.7877826690674,73
4,20,20,13,50,1,781.9088122844696,74
4,20,20,13,50,1,791.9033417701721,75
4,20,20,13,50,1,802.1433708667755,76
4,20,20,13,50,1,811.880898475647,77
4,20,20,13,50,1,822.0454273223877,78
4,20,20,13,50,1,832.0579555034637,79
4,20,20,13,50,1,841.9704835414886,80
4,20,20,13,50,1,852.4210131168365,81
4,20,20,13,50,1,862.0870406627655,82
4,20,20,13,50,1,872.0570685863495,83
4,20,20,13,50,1,882.0145971775055,84
4,20,20,13,50,1,892.1241254806519,85
4,20,20,13,50,1,902.1136538982391,86
4,20,20,13,50,1,912.1036822795868,87
4,20,20,13,50,1,922.0312094688416,88
4,20,20,13,50,1,932.0887370109558,89
4,20,20,13,50,1,941.9032652378082,90
4,20,20,13,50,1,952.3187961578369,91
4,20,20,13,50,1,961.9048237800598,92
4,20,20,13,50,1,972.3868536949158,93
4,20,20,13,50,1,982.1243846416473,94
4,20,20,13,50,1,992.1504125595093,95
4,20,20,13,50,1,1001.9204399585724,96
4,20,20,13,50,1,1012.0349688529968,97
4,20,20,13,50,1,1022.0599975585938,98
4,20,20,13,50,1,1032.060025691986,99
4,20,20,13,50,1,1042.1460540294647,100
4,20,20,13,50,1,1052.0160818099976,101
4,20,20,13,50,1,1062.1746110916138,102
4,20,20,13,50,1,1072.0231385231018,103
4,20,20,13,50,1,1082.6351685523987,104
4,20,20,13,50,1,1091.970193862915,105
4,20,20,13,50,1,1102.5117247104645,106
4,20,20,13,50,1,1112.0317525863647,107
4,20,20,13,50,1,1122.3702807426453,108
4,20,20,13,50,1,1132.0378079414368,109
4,20,20,13,50,1,1142.2278361320496,110
4,20,20,13,50,1,1152.1553645133972,111
4,20,20,13,50,1,1162.3438930511475,112
4,20,20,13,50,1,1172.1124200820923,113
4,20,20,13,50,1,1182.262449502945,114
4,20,20,13,50,1,1192.1644780635834,115
4,20,20,13,50,1,1202.2500059604645,116
4,20,20,13,50,1,1212.3805344104767,117
4,20,20,13,50,1,1222.2755651474,118
4,20,20,13,50,1,1232.2765924930573,119
4,20,20,13,50,1,1242.7066221237183,120
4,20,20,13,50,1,1252.6741499900818,121
4,20,20,13,50,1,1262.541676044464,122
4,20,20,13,50,1,1272.2992033958435,123
4,20,20,13,50,1,1282.0627319812775,124
4,20,20,13,50,1,1292.597761631012,125
4,20,20,13,50,1,1302.2152893543243,126
4,20,20,13,50,1,1312.5438179969788,127
4,20,20,13,50,1,1322.2713451385498,128
4,20,20,13,50,1,1332.2113728523254,129
4,20,20,13,50,1,1342.3084025382996,130
4,20,20,13,50,1,1352.4684314727783,131
4,20,20,13,50,1,1362.3034584522247,132
4,20,20,13,50,1,1372.3144874572754,133
4,20,20,13,50,1,1382.5520160198212,134
4,20,20,13,50,1,1392.4430441856384,135
4,20,20,13,50,1,1402.2705719470978,136
4,20,20,13,50,1,1412.558100938797,137
4,20,20,13,50,1,1422.2416286468506,138
4,20,20,13,50,1,1432.1856563091278,139
4,20,20,13,50,1,1442.3131856918335,140
4,20,20,13,50,1,1452.1207127571106,141
4,20,20,13,50,1,1462.4407424926758,142
4,20,20,13,50,1,1472.1382689476013,143
4,20,20,13,50,1,1482.4682989120483,144
4,20,20,13,50,1,1492.49582695961,145
4,20,20,13,50,1,1502.3133544921875,146
4,20,20,13,50,1,1512.3433828353882,147
4,20,20,13,50,1,1522.520911693573,148
4,20,20,13,50,1,1532.3484394550323,149
4,20,20,13,50,1,1542.1884679794312,150
4,20,20,13,50,1,1552.6069974899292,151
4,20,20,13,50,1,1562.614525794983,152
4,20,20,13,50,1,1572.412053346634,153
4,20,20,13,50,1,1582.3930823802948,154
4,20,20,13,50,1,1592.6706111431122,155
4,20,20,13,50,1,1602.188137769699,156
4,20,20,13,50,1,1612.3981666564941,157
4,20,20,13,50,1,1622.3756947517395,158
4,20,20,13,50,1,1632.3932235240936,159
4,20,20,13,50,1,1642.5532522201538,160
4,20,20,13,50,1,1652.313279390335,161
4,20,20,13,50,1,1662.3683087825775,162
